dataset,modelId,label,action,outcome,result,entryScore,confidence,grade,risk,distanceAtCommit
Genesis-027,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,64,63,D,Low,40.13999999999942
Genesis-027,six_minute_commit,6m Commit,SKIP,OVER,skipped,64,63,D,Low,40.13999999999942
Genesis-027,late_catch,Late Catch,SKIP,OVER,skipped,64,63,D,Low,40.13999999999942
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,64,63,D,Low,40.13999999999942
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,64,63,D,Low,40.13999999999942
Genesis-027,odds_pressure,Odds Pressure,SKIP,OVER,skipped,64,63,D,Low,40.13999999999942
Genesis-027,meta_judge,Meta Judge,SKIP,OVER,skipped,64,63,D,Low,40.13999999999942
Genesis-027,core_v30,Core V30,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,v31_active,V31 Active,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,v32_regime,V32 Regime,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,six_minute_commit,6m Commit,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,late_catch,Late Catch,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,trend_continuation,Trend Follow,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,meta_judge,Meta Judge,SKIP,UNDER,skipped,36,57,D,Medium,-11.840000000003783
Genesis-027,core_v30,Core V30,UNDER,UNDER,win,11,82,A,Low,-170.4100000000035
Genesis-027,v31_active,V31 Active,UNDER,UNDER,win,11,82,A,Low,-170.4100000000035
Genesis-027,v32_regime,V32 Regime,UNDER,UNDER,win,11,82,A,Low,-170.4100000000035
Genesis-027,v33_pro,V33 Pro Trader,UNDER,UNDER,win,11,82,A,Low,-170.4100000000035
Genesis-027,six_minute_commit,6m Commit,UNDER,UNDER,win,11,82,A,Low,-170.4100000000035
Genesis-027,late_catch,Late Catch,UNDER,UNDER,win,11,82,A,Low,-170.4100000000035
Genesis-027,trend_continuation,Trend Follow,UNDER,UNDER,win,11,82,A,Low,-170.4100000000035
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,11,82,A,Low,-170.4100000000035
Genesis-027,odds_pressure,Odds Pressure,UNDER,UNDER,win,11,82,A,Low,-170.4100000000035
Genesis-027,meta_judge,Meta Judge,UNDER,UNDER,win,11,82,A,Low,-170.4100000000035
Genesis-027,core_v30,Core V30,OVER,OVER,win,98,82,A+,Low,116.50999999999476
Genesis-027,v31_active,V31 Active,OVER,OVER,win,98,82,A+,Low,116.50999999999476
Genesis-027,v32_regime,V32 Regime,OVER,OVER,win,98,82,A+,Low,116.50999999999476
Genesis-027,v33_pro,V33 Pro Trader,OVER,OVER,win,98,82,A+,Low,116.50999999999476
Genesis-027,six_minute_commit,6m Commit,OVER,OVER,win,98,82,A+,Low,116.50999999999476
Genesis-027,late_catch,Late Catch,OVER,OVER,win,98,82,A+,Low,116.50999999999476
Genesis-027,trend_continuation,Trend Follow,OVER,OVER,win,98,82,A+,Low,116.50999999999476
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,98,82,A+,Low,116.50999999999476
Genesis-027,odds_pressure,Odds Pressure,OVER,OVER,win,98,82,A+,Low,116.50999999999476
Genesis-027,meta_judge,Meta Judge,OVER,OVER,win,98,82,A+,Low,116.50999999999476
Genesis-027,core_v30,Core V30,OVER,OVER,win,80,81,B+,Low,112.48999999999796
Genesis-027,v31_active,V31 Active,OVER,OVER,win,80,81,B+,Low,112.48999999999796
Genesis-027,v32_regime,V32 Regime,OVER,OVER,win,80,81,B+,Low,112.48999999999796
Genesis-027,v33_pro,V33 Pro Trader,OVER,OVER,win,80,81,B+,Low,112.48999999999796
Genesis-027,six_minute_commit,6m Commit,OVER,OVER,win,80,81,B+,Low,112.48999999999796
Genesis-027,late_catch,Late Catch,OVER,OVER,win,80,81,B+,Low,112.48999999999796
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,80,81,B+,Low,112.48999999999796
Genesis-027,snapback_reversal,Snapback Guard,OVER,OVER,win,80,81,B+,Low,112.48999999999796
Genesis-027,odds_pressure,Odds Pressure,OVER,OVER,win,80,81,B+,Low,112.48999999999796
Genesis-027,meta_judge,Meta Judge,OVER,OVER,win,80,81,B+,Low,112.48999999999796
Genesis-027,core_v30,Core V30,UNDER,UNDER,win,21,81,B+,Low,-112.58000000000175
Genesis-027,v31_active,V31 Active,UNDER,UNDER,win,21,81,B+,Low,-112.58000000000175
Genesis-027,v32_regime,V32 Regime,UNDER,UNDER,win,21,81,B+,Low,-112.58000000000175
Genesis-027,v33_pro,V33 Pro Trader,UNDER,UNDER,win,21,81,B+,Low,-112.58000000000175
Genesis-027,six_minute_commit,6m Commit,UNDER,UNDER,win,21,81,B+,Low,-112.58000000000175
Genesis-027,late_catch,Late Catch,UNDER,UNDER,win,21,81,B+,Low,-112.58000000000175
Genesis-027,trend_continuation,Trend Follow,SKIP,UNDER,skipped,21,81,B+,Low,-112.58000000000175
Genesis-027,snapback_reversal,Snapback Guard,UNDER,UNDER,win,21,81,B+,Low,-112.58000000000175
Genesis-027,odds_pressure,Odds Pressure,UNDER,UNDER,win,21,81,B+,Low,-112.58000000000175
Genesis-027,meta_judge,Meta Judge,UNDER,UNDER,win,21,81,B+,Low,-112.58000000000175
Genesis-027,core_v30,Core V30,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,v31_active,V31 Active,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,v32_regime,V32 Regime,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,six_minute_commit,6m Commit,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,late_catch,Late Catch,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,trend_continuation,Trend Follow,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,meta_judge,Meta Judge,SKIP,UNDER,skipped,53,56,D,Low,-38.41000000000349
Genesis-027,core_v30,Core V30,OVER,OVER,win,88,82,A,Low,57.86000000000058
Genesis-027,v31_active,V31 Active,OVER,OVER,win,88,82,A,Low,57.86000000000058
Genesis-027,v32_regime,V32 Regime,OVER,OVER,win,88,82,A,Low,57.86000000000058
Genesis-027,v33_pro,V33 Pro Trader,OVER,OVER,win,88,82,A,Low,57.86000000000058
Genesis-027,six_minute_commit,6m Commit,OVER,OVER,win,88,82,A,Low,57.86000000000058
Genesis-027,late_catch,Late Catch,OVER,OVER,win,88,82,A,Low,57.86000000000058
Genesis-027,trend_continuation,Trend Follow,OVER,OVER,win,88,82,A,Low,57.86000000000058
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,88,82,A,Low,57.86000000000058
Genesis-027,odds_pressure,Odds Pressure,OVER,OVER,win,88,82,A,Low,57.86000000000058
Genesis-027,meta_judge,Meta Judge,OVER,OVER,win,88,82,A,Low,57.86000000000058
Genesis-027,core_v30,Core V30,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,v31_active,V31 Active,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,v32_regime,V32 Regime,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,six_minute_commit,6m Commit,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,late_catch,Late Catch,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,trend_continuation,Trend Follow,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,meta_judge,Meta Judge,SKIP,UNDER,skipped,55,57,D,Low,-57.80000000000291
Genesis-027,core_v30,Core V30,OVER,OVER,win,98,82,A+,Low,85.45999999999913
Genesis-027,v31_active,V31 Active,OVER,OVER,win,98,82,A+,Low,85.45999999999913
Genesis-027,v32_regime,V32 Regime,OVER,OVER,win,98,82,A+,Low,85.45999999999913
Genesis-027,v33_pro,V33 Pro Trader,OVER,OVER,win,98,82,A+,Low,85.45999999999913
Genesis-027,six_minute_commit,6m Commit,OVER,OVER,win,98,82,A+,Low,85.45999999999913
Genesis-027,late_catch,Late Catch,OVER,OVER,win,98,82,A+,Low,85.45999999999913
Genesis-027,trend_continuation,Trend Follow,OVER,OVER,win,98,82,A+,Low,85.45999999999913
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,98,82,A+,Low,85.45999999999913
Genesis-027,odds_pressure,Odds Pressure,OVER,OVER,win,98,82,A+,Low,85.45999999999913
Genesis-027,meta_judge,Meta Judge,OVER,OVER,win,98,82,A+,Low,85.45999999999913
Genesis-027,core_v30,Core V30,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,v31_active,V31 Active,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,v32_regime,V32 Regime,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,six_minute_commit,6m Commit,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,late_catch,Late Catch,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,odds_pressure,Odds Pressure,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,meta_judge,Meta Judge,SKIP,OVER,skipped,54,56,D,Low,-13.69999999999709
Genesis-027,core_v30,Core V30,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,v31_active,V31 Active,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,v32_regime,V32 Regime,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,six_minute_commit,6m Commit,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,late_catch,Late Catch,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,odds_pressure,Odds Pressure,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,meta_judge,Meta Judge,SKIP,OVER,skipped,34,68,C,Low,-25.279999999998836
Genesis-027,core_v30,Core V30,OVER,OVER,win,79,80,B+,Low,65
Genesis-027,v31_active,V31 Active,OVER,OVER,win,79,80,B+,Low,65
Genesis-027,v32_regime,V32 Regime,OVER,OVER,win,79,80,B+,Low,65
Genesis-027,v33_pro,V33 Pro Trader,OVER,OVER,win,79,80,B+,Low,65
Genesis-027,six_minute_commit,6m Commit,OVER,OVER,win,79,80,B+,Low,65
Genesis-027,late_catch,Late Catch,OVER,OVER,win,79,80,B+,Low,65
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,79,80,B+,Low,65
Genesis-027,snapback_reversal,Snapback Guard,OVER,OVER,win,79,80,B+,Low,65
Genesis-027,odds_pressure,Odds Pressure,OVER,OVER,win,79,80,B+,Low,65
Genesis-027,meta_judge,Meta Judge,OVER,OVER,win,79,80,B+,Low,65
Genesis-027,core_v30,Core V30,UNDER,UNDER,win,11,82,A,Low,-85.02999999999884
Genesis-027,v31_active,V31 Active,UNDER,UNDER,win,11,82,A,Low,-85.02999999999884
Genesis-027,v32_regime,V32 Regime,UNDER,UNDER,win,11,82,A,Low,-85.02999999999884
Genesis-027,v33_pro,V33 Pro Trader,UNDER,UNDER,win,11,82,A,Low,-85.02999999999884
Genesis-027,six_minute_commit,6m Commit,UNDER,UNDER,win,11,82,A,Low,-85.02999999999884
Genesis-027,late_catch,Late Catch,UNDER,UNDER,win,11,82,A,Low,-85.02999999999884
Genesis-027,trend_continuation,Trend Follow,UNDER,UNDER,win,11,82,A,Low,-85.02999999999884
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,11,82,A,Low,-85.02999999999884
Genesis-027,odds_pressure,Odds Pressure,UNDER,UNDER,win,11,82,A,Low,-85.02999999999884
Genesis-027,meta_judge,Meta Judge,UNDER,UNDER,win,11,82,A,Low,-85.02999999999884
Genesis-027,core_v30,Core V30,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,v31_active,V31 Active,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,v32_regime,V32 Regime,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,six_minute_commit,6m Commit,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,late_catch,Late Catch,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,trend_continuation,Trend Follow,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,meta_judge,Meta Judge,SKIP,UNDER,skipped,54,57,D,Low,-10.180000000000291
Genesis-027,core_v30,Core V30,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,v31_active,V31 Active,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,v32_regime,V32 Regime,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,six_minute_commit,6m Commit,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,late_catch,Late Catch,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,odds_pressure,Odds Pressure,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,meta_judge,Meta Judge,SKIP,OVER,skipped,46,56,D,Low,18.62000000000262
Genesis-027,core_v30,Core V30,UNDER,UNDER,win,1,82,A+,Low,-271.6099999999933
Genesis-027,v31_active,V31 Active,UNDER,UNDER,win,1,82,A+,Low,-271.6099999999933
Genesis-027,v32_regime,V32 Regime,UNDER,UNDER,win,1,82,A+,Low,-271.6099999999933
Genesis-027,v33_pro,V33 Pro Trader,UNDER,UNDER,win,1,82,A+,Low,-271.6099999999933
Genesis-027,six_minute_commit,6m Commit,UNDER,UNDER,win,1,82,A+,Low,-271.6099999999933
Genesis-027,late_catch,Late Catch,UNDER,UNDER,win,1,82,A+,Low,-271.6099999999933
Genesis-027,trend_continuation,Trend Follow,UNDER,UNDER,win,1,82,A+,Low,-271.6099999999933
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,1,82,A+,Low,-271.6099999999933
Genesis-027,odds_pressure,Odds Pressure,UNDER,UNDER,win,1,82,A+,Low,-271.6099999999933
Genesis-027,meta_judge,Meta Judge,UNDER,UNDER,win,1,82,A+,Low,-271.6099999999933
Genesis-027,core_v30,Core V30,UNDER,OVER,loss,20,81,B+,Low,-51.520000000004075
Genesis-027,v31_active,V31 Active,UNDER,OVER,loss,20,81,B+,Low,-51.520000000004075
Genesis-027,v32_regime,V32 Regime,UNDER,OVER,loss,20,81,B+,Low,-51.520000000004075
Genesis-027,v33_pro,V33 Pro Trader,UNDER,OVER,loss,20,81,B+,Low,-51.520000000004075
Genesis-027,six_minute_commit,6m Commit,UNDER,OVER,loss,20,81,B+,Low,-51.520000000004075
Genesis-027,late_catch,Late Catch,UNDER,OVER,loss,20,81,B+,Low,-51.520000000004075
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,20,81,B+,Low,-51.520000000004075
Genesis-027,snapback_reversal,Snapback Guard,UNDER,OVER,loss,20,81,B+,Low,-51.520000000004075
Genesis-027,odds_pressure,Odds Pressure,UNDER,OVER,loss,20,81,B+,Low,-51.520000000004075
Genesis-027,meta_judge,Meta Judge,UNDER,OVER,loss,20,81,B+,Low,-51.520000000004075
Genesis-027,core_v30,Core V30,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,v31_active,V31 Active,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,v32_regime,V32 Regime,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,six_minute_commit,6m Commit,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,late_catch,Late Catch,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,odds_pressure,Odds Pressure,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,meta_judge,Meta Judge,SKIP,OVER,skipped,61,54,D,Medium,0.21000000000640284
Genesis-027,core_v30,Core V30,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,v31_active,V31 Active,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,v32_regime,V32 Regime,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,six_minute_commit,6m Commit,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,late_catch,Late Catch,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,trend_continuation,Trend Follow,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,meta_judge,Meta Judge,SKIP,UNDER,skipped,42,60,D,Medium,-15.559999999997672
Genesis-027,core_v30,Core V30,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,v31_active,V31 Active,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,v32_regime,V32 Regime,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,six_minute_commit,6m Commit,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,late_catch,Late Catch,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,trend_continuation,Trend Follow,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,meta_judge,Meta Judge,SKIP,UNDER,skipped,32,68,C,Low,-44.62000000000262
Genesis-027,core_v30,Core V30,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,v31_active,V31 Active,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,v32_regime,V32 Regime,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,six_minute_commit,6m Commit,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,late_catch,Late Catch,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,odds_pressure,Odds Pressure,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,meta_judge,Meta Judge,SKIP,OVER,skipped,63,66,C,Low,32.30999999999767
Genesis-027,core_v30,Core V30,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,v31_active,V31 Active,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,v32_regime,V32 Regime,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,six_minute_commit,6m Commit,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,late_catch,Late Catch,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,trend_continuation,Trend Follow,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,odds_pressure,Odds Pressure,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,meta_judge,Meta Judge,SKIP,OVER,skipped,64,57,D,Medium,12.480000000003201
Genesis-027,core_v30,Core V30,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,v31_active,V31 Active,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,v32_regime,V32 Regime,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,six_minute_commit,6m Commit,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,late_catch,Late Catch,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,trend_continuation,Trend Follow,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,meta_judge,Meta Judge,SKIP,UNDER,skipped,48,52,F,Low,-32.80000000000291
Genesis-027,core_v30,Core V30,OVER,OVER,win,88,82,A,Low,85.66999999999825
Genesis-027,v31_active,V31 Active,OVER,OVER,win,88,82,A,Low,85.66999999999825
Genesis-027,v32_regime,V32 Regime,OVER,OVER,win,88,82,A,Low,85.66999999999825
Genesis-027,v33_pro,V33 Pro Trader,OVER,OVER,win,88,82,A,Low,85.66999999999825
Genesis-027,six_minute_commit,6m Commit,OVER,OVER,win,88,82,A,Low,85.66999999999825
Genesis-027,late_catch,Late Catch,OVER,OVER,win,88,82,A,Low,85.66999999999825
Genesis-027,trend_continuation,Trend Follow,OVER,OVER,win,88,82,A,Low,85.66999999999825
Genesis-027,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,88,82,A,Low,85.66999999999825
